# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:22:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\yu76opjf.json
# init = 2 (Default)
# random
#   seed = 23920
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232202_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.817082
# Diagonal elements of inverse mass matrix:
# 0.45244
-9.71913,0.802645,0.817082,1,1,0,9.78383,0.624496
-12.1323,0.873125,0.817082,2,3,0,12.1857,0.745876
-10.6449,1,0.817082,1,1,0,12.1488,0.679308
-8.37733,1,0.817082,3,7,0,10.2854,0.185749
-7.68748,1,0.817082,2,3,0,8.33952,0.291592
-7.96806,0.963277,0.817082,2,3,0,8.05314,0.230223
-7.8087,0.932307,0.817082,1,3,0,8.65884,0.415407
-7.68667,0.967413,0.817082,1,3,0,8.05129,0.291929
-8.00723,0.965623,0.817082,2,7,0,8.00767,0.455278
-7.66422,0.965854,0.817082,1,3,0,8.2588,0.302787
-7.69812,0.984181,0.817082,1,3,0,7.81301,0.381449
-7.77502,0.947622,0.817082,2,7,0,8.05705,0.265038
-7.93911,0.86001,0.817082,2,3,0,9.05151,0.234485
-7.98891,0.992012,0.817082,1,1,0,8.027,0.227292
-7.6776,0.922619,0.817082,2,3,0,8.78109,0.295906
-8.34308,0.921514,0.817082,2,3,0,8.41978,0.188722
-8.14398,1,0.817082,1,1,0,8.34629,0.208268
-8.43002,0.959807,0.817082,1,1,0,8.4478,0.181356
-8.00536,1,0.817082,1,1,0,8.36632,0.225054
-7.63938,0.98978,0.817082,1,3,0,8.09602,0.326663
-7.63818,0.999933,0.817082,1,3,0,7.6399,0.334078
-8.27393,0.87139,0.817082,1,3,0,8.50739,0.494428
-8.37656,0.977021,0.817082,1,1,0,8.49195,0.507193
-8.92493,0.883702,0.817082,1,1,0,8.98517,0.563397
-8.53225,1,0.817082,1,1,0,8.95007,0.524924
-8.53225,0.741532,0.817082,1,1,0,9.59536,0.524924
-7.84786,0.903922,0.817082,2,3,0,9.66648,0.24977
-8.38392,0.951395,0.817082,2,7,0,8.41378,0.508073
-9.18434,0.835336,0.817082,1,1,0,9.21882,0.585317
-10.026,0.834425,0.817082,1,1,0,10.1896,0.644193
-7.69149,0.991693,0.817082,2,3,0,10.0884,0.378663
-7.68632,1,0.817082,1,1,0,7.69906,0.376371
-7.69895,0.975586,0.817082,1,3,0,7.86917,0.287122
-7.69836,1,0.817082,1,1,0,7.71016,0.287342
-7.93156,0.863645,0.817082,2,3,0,8.82644,0.235635
-7.73517,0.992847,0.817082,2,3,0,8.02768,0.27541
-7.73316,1,0.817082,1,1,0,7.75205,0.275991
-8.50552,0.888766,0.817082,1,3,0,8.65167,0.175406
-7.69313,0.920492,0.817082,2,3,0,9.52682,0.289328
-7.69313,0.675885,0.817082,1,3,0,10.0153,0.289328
-7.805,0.955984,0.817082,2,3,0,8.13283,0.414489
-7.82387,0.995851,0.817082,1,1,0,7.85473,0.419071
-8.18247,0.912387,0.817082,2,3,0,8.64583,0.482137
-8.37457,0.957429,0.817082,1,1,0,8.45134,0.506955
-9.97562,0.699671,0.817082,1,1,0,9.97567,0.641078
-9.08393,1,0.817082,2,3,0,9.92062,0.577102
-8.58554,1,0.817082,1,1,0,9.07868,0.530616
-8.0605,1,0.817082,2,3,0,8.48042,0.464008
-7.64025,1,0.817082,2,3,0,8.00361,0.3246
-9.19089,0.808464,0.817082,2,3,0,9.20549,0.133987
-7.8886,0.98376,0.817082,2,7,0,9.01871,0.433279
-8.24761,0.922572,0.817082,1,1,0,8.25231,0.490988
-8.55233,0.977779,0.817082,2,3,0,8.62301,0.527089
-8.31566,1,0.817082,1,1,0,8.59541,0.499736
-7.63835,1,0.817082,2,3,0,8.2486,0.330759
-7.69976,0.963387,0.817082,2,3,0,7.90222,0.286824
-7.86134,0.975057,0.817082,2,3,0,7.95494,0.247296
-7.69802,0.966861,0.817082,1,3,0,8.18498,0.381409
-7.74388,0.99018,0.817082,1,1,0,7.74776,0.397593
-7.63971,0.994168,0.817082,1,3,0,7.78675,0.325815
-7.72497,0.860499,0.817082,2,3,0,8.83169,0.39144
-7.8465,0.97385,0.817082,1,1,0,7.84787,0.424276
-8.14932,0.934554,0.817082,1,1,0,8.15286,0.47743
-7.75722,1,0.817082,2,7,0,8.08515,0.269433
-7.75055,1,0.817082,1,1,0,7.77497,0.271173
-7.73853,1,0.817082,1,1,0,7.76368,0.274455
-7.74941,0.999379,0.817082,2,7,0,7.74958,0.39929
-7.73744,0.955475,0.817082,1,3,0,8.08166,0.274764
-7.97815,0.910922,0.817082,1,3,0,8.49546,0.450251
-7.76225,1,0.817082,2,3,0,7.93112,0.403077
-7.63857,0.995299,0.817082,1,3,0,7.79849,0.329506
-7.64865,0.989949,0.817082,2,3,0,7.71173,0.313835
-7.76657,0.923793,0.817082,2,3,0,8.22439,0.267083
-7.93503,0.971358,0.817082,1,1,0,7.93513,0.235104
-7.86754,0.984799,0.817082,2,3,0,8.17624,0.246187
-7.64846,0.977807,0.817082,2,3,0,8.11517,0.353035
-8.46448,0.895275,0.817082,2,3,0,8.46581,0.178592
-8.52595,0.964325,0.817082,2,3,0,9.21191,0.17386
-11.6643,0.831198,0.817082,2,7,0,11.762,0.727114
-9.60768,1,0.817082,2,3,0,11.3217,0.616887
-8.66046,1,0.817082,1,1,0,9.45827,0.538339
-8.50297,1,0.817082,2,7,0,8.61412,0.175601
-7.63871,0.956542,0.817082,2,3,0,9.1223,0.3378
-7.63871,0.729155,0.817082,1,3,0,9.29883,0.3378
-7.94741,0.888724,0.817082,2,3,0,8.43978,0.233239
-7.87547,0.931438,0.817082,1,3,0,8.76807,0.430556
