# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:27:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\mnma5azk.json
# init = 2 (Default)
# random
#   seed = 44217
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232738_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.937074
# Diagonal elements of inverse mass matrix:
# 0.429282
-7.66226,0.999773,0.937074,1,1,0,7.66765,0.303938
-7.65762,0.993822,0.937074,2,3,0,7.71606,0.360515
-7.63825,1,0.937074,2,3,0,7.65696,0.331574
-8.23283,0.910832,0.937074,2,3,0,8.30766,0.199012
-8.29377,0.989193,0.937074,1,1,0,8.39775,0.19318
-9.00711,0.890666,0.937074,1,1,0,9.01391,0.14338
-9.35152,0.955387,0.937074,1,1,0,9.49006,0.126523
-7.87535,0.974768,0.937074,1,3,0,9.21721,0.244815
-10.6697,0.755391,0.937074,2,3,0,10.9528,0.680603
-10.4844,1,0.937074,2,7,0,10.5375,0.087301
-9.06232,1,0.937074,1,1,0,10.3149,0.140454
-7.7265,0.98397,0.937074,1,3,0,9.00604,0.277963
-7.82122,0.954698,0.937074,1,3,0,8.06982,0.418441
-7.90545,0.976968,0.937074,1,1,0,7.93908,0.436675
-8.40828,0.86827,0.937074,1,1,0,8.42242,0.510952
-8.21367,1,0.937074,2,3,0,8.47558,0.48644
-8.08329,1,0.937074,1,1,0,8.27406,0.467575
-8.07155,1,0.937074,1,1,0,8.19642,0.465748
-9.78963,0.824088,0.937074,2,3,0,9.78965,0.629178
-7.76744,0.883839,0.937074,2,3,0,10.7288,0.404555
-7.82868,0.93674,0.937074,2,3,0,8.21862,0.253453
-8.18693,0.929649,0.937074,1,1,0,8.18706,0.203672
-8.02546,1,0.937074,1,1,0,8.19992,0.222399
-7.79369,1,0.937074,1,1,0,7.97908,0.260757
-7.7736,0.979935,0.937074,2,3,0,8.02451,0.265376
-7.6982,0.930913,0.937074,2,3,0,8.36625,0.381483
-7.71094,0.998866,0.937074,2,3,0,7.72398,0.386445
-7.96644,0.932698,0.937074,1,1,0,7.96648,0.448167
-8.21154,0.977801,0.937074,2,3,0,8.26093,0.486149
-8.26982,0.983664,0.937074,1,1,0,8.41616,0.493895
-9.0186,0.810009,0.937074,1,1,0,9.08643,0.571579
-9.03499,0.995474,0.937074,1,1,0,9.41648,0.572978
-7.77676,0.888039,0.937074,2,3,0,9.93488,0.407137
-7.74072,0.964813,0.937074,1,3,0,8.02734,0.273842
-7.64925,0.99587,0.937074,2,3,0,7.77371,0.313293
-7.71675,0.9784,0.937074,1,3,0,7.77331,0.388563
-8.0394,0.876456,0.937074,1,3,0,8.44623,0.220608
-8.06135,0.995761,0.937074,1,1,0,8.14105,0.217864
-7.66019,0.977575,0.937074,1,3,0,8.21578,0.362277
-7.64503,1,0.937074,1,1,0,7.65639,0.349399
-7.66622,0.99453,0.937074,1,1,0,7.66622,0.366047
-7.66622,0.845449,0.937074,1,3,0,8.257,0.366047
-7.73933,0.857127,0.937074,2,3,0,8.5547,0.274229
-10.3953,0.523077,0.937074,1,3,0,11.2284,0.089748
-10.4694,0.969413,0.937074,2,7,0,10.528,0.669898
-8.84739,1,0.937074,2,3,0,10.1362,0.556369
-8.37464,1,0.937074,1,1,0,8.83838,0.506964
-7.955,0.844574,0.937074,2,3,0,9.54964,0.446097
-8.01265,0.983988,0.937074,1,1,0,8.08722,0.456194
-8.7555,0.811022,0.937074,1,1,0,8.77389,0.547711
-7.98946,1,0.937074,2,3,0,8.55333,0.45223
-7.72294,1,0.937074,1,1,0,7.91688,0.390744
-8.28968,0.921794,0.937074,2,3,0,8.291,0.19356
-8.02288,0.849593,0.937074,2,3,0,10.5599,0.457904
-7.8418,0.919959,0.937074,1,3,0,8.5653,0.250913
-7.67095,1,0.937074,2,3,0,7.79985,0.368736
-7.76731,0.974634,0.937074,1,1,0,7.76744,0.404518
-8.06373,0.867761,0.937074,1,3,0,8.59249,0.217572
-8.49154,0.92524,0.937074,1,1,0,8.50332,0.17648
-9.38169,0.875577,0.937074,1,1,0,9.38764,0.12519
-8.06855,0.973032,0.937074,1,3,0,9.20101,0.216984
-8.04805,1,0.937074,1,1,0,8.14638,0.219515
-7.89883,0.934552,0.937074,1,3,0,8.70109,0.435353
-8.06387,0.9549,0.937074,1,1,0,8.10627,0.464541
-8.14078,0.978568,0.937074,1,1,0,8.24206,0.476192
-7.78723,1,0.937074,2,7,0,8.05496,0.262205
-8.02023,0.952118,0.937074,1,1,0,8.02196,0.223081
-7.78647,0.746555,0.937074,2,3,0,10.6883,0.409741
-7.80482,0.994985,0.937074,1,1,0,7.84051,0.414445
-7.64391,1,0.937074,1,3,0,7.77582,0.348014
-7.64391,0.612896,0.937074,1,3,0,9.42905,0.348014
-7.82365,0.94801,0.937074,1,3,0,7.91949,0.254454
