# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:30:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\h0tnhzf8.json
# init = 2 (Default)
# random
#   seed = 72673
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308233055_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.02091
# Diagonal elements of inverse mass matrix:
# 0.462603
-8.18164,0.879098,1.02091,1,3,0,8.21616,0.204225
-8.4213,0.947253,1.02091,1,1,0,8.51173,0.182068
-7.66919,0.877178,1.02091,2,3,0,9.92084,0.300052
-7.67227,0.999065,1.02091,1,1,0,7.6813,0.298471
-7.67227,0.354572,1.02091,1,3,0,10.8691,0.298471
-7.88285,0.924821,1.02091,2,3,0,8.14254,0.243521
-7.72666,0.872622,1.02091,2,3,0,8.83219,0.277914
-7.63941,1,1.02091,1,3,0,7.70457,0.326568
-7.81564,0.955537,1.02091,1,3,0,7.83037,0.25608
-8.82388,0.842501,1.02091,2,3,0,9.23283,0.554189
-7.68805,1,1.02091,1,3,0,8.69416,0.291358
-7.70055,0.996292,1.02091,1,1,0,7.71353,0.286538
-7.70055,0.505249,1.02091,1,3,0,9.75953,0.286538
-7.65482,0.740792,1.02091,2,3,0,9.24013,0.358457
-7.64107,0.998856,1.02091,1,3,0,7.65807,0.323017
-7.67509,0.977516,1.02091,2,3,0,7.74874,0.37094
-7.65776,1,1.02091,1,1,0,7.67356,0.360611
-7.91924,0.896721,1.02091,2,3,0,8.15722,0.237553
-7.7541,1,1.02091,2,3,0,7.86909,0.400696
-7.72881,0.750042,1.02091,2,3,0,8.91824,0.27727
-8.06631,0.906562,1.02091,1,3,0,8.2642,0.464926
-8.87602,0.746791,1.02091,1,1,0,8.95456,0.558992
-8.06052,1,1.02091,2,3,0,8.73544,0.217966
-7.73895,1,1.02091,2,3,0,7.97342,0.274337
-7.73895,0.595964,1.02091,1,3,0,9.4294,0.274337
-8.42405,0.82328,1.02091,1,3,0,8.68826,0.512792
-7.7351,0.97985,1.02091,1,3,0,8.48597,0.27543
-7.6867,1,1.02091,2,3,0,7.71994,0.376546
-7.82099,0.954744,1.02091,1,1,0,7.82625,0.418386
-8.63636,0.875002,1.02091,2,3,0,8.64954,0.535888
-7.69203,0.933159,1.02091,2,3,0,9.04368,0.289758
-7.65219,0.963429,1.02091,2,3,0,7.90465,0.310821
-8.0296,0.912529,1.02091,1,3,0,8.04881,0.221863
-8.91264,0.819216,1.02091,1,1,0,8.91462,0.148619
-8.7203,0.869623,1.02091,1,3,0,10.5076,0.544292
-9.08957,0.876741,1.02091,1,1,0,9.42812,0.577571
-7.88153,0.96565,1.02091,1,3,0,9.33995,0.243747
-8.42182,0.874668,1.02091,1,1,0,8.42652,0.182026
-8.67956,0.94805,1.02091,1,1,0,8.81346,0.162994
-7.66867,1,1.02091,2,3,0,8.51555,0.367468
-7.6952,0.997022,1.02091,2,3,0,7.70202,0.380241
-7.64341,0.999607,1.02091,2,3,0,7.69999,0.319499
-8.15517,0.866881,1.02091,1,3,0,8.21989,0.478272
-7.87809,1,1.02091,2,3,0,8.07405,0.244339
-8.57841,0.833026,1.02091,2,3,0,9.33357,0.170004
-7.64214,0.981207,1.02091,1,3,0,8.43172,0.321281
-7.64214,0.356135,1.02091,1,3,0,10.4116,0.321281
-7.64214,0.325815,1.02091,1,3,0,10.6638,0.321281
-8.51588,0.793581,1.02091,1,3,0,8.64017,0.174619
-7.6913,0.972315,1.02091,2,3,0,8.72023,0.290047
-10.5163,0.459659,1.02091,1,3,0,10.9323,0.672452
-8.17365,1,1.02091,1,1,0,9.72382,0.4809
-7.86032,1,1.02091,2,3,0,8.09094,0.247481
-8.74896,0.777227,1.02091,1,3,0,9.23219,0.54708
-7.99812,0.92765,1.02091,1,3,0,9.2743,0.226031
-7.74869,1,1.02091,1,1,0,7.93431,0.271668
-8.083,0.959486,1.02091,2,3,0,8.14681,0.46753
-7.72841,0.97675,1.02091,1,3,0,8.18776,0.27739
-7.65202,1,1.02091,1,1,0,7.70523,0.310956
-8.99048,0.232176,1.02091,2,3,0,13.1794,0.144281
-7.76921,0.912372,1.02091,1,3,0,9.23342,0.405051
-7.63909,0.983592,1.02091,2,3,0,7.85251,0.327501
-7.78133,0.913112,1.02091,2,3,0,8.06209,0.263557
-7.78133,0.667342,1.02091,1,3,0,9.25047,0.263557
-7.64048,0.96335,1.02091,2,3,0,8.02928,0.324137
-7.64048,0.47541,1.02091,1,3,0,9.60115,0.324137
-7.94081,0.925622,1.02091,1,3,0,7.96839,0.234227
-7.88771,1,1.02091,1,1,0,7.98663,0.242695
-7.64806,0.966864,1.02091,2,3,0,8.04585,0.352651
-7.86427,0.907688,1.02091,2,3,0,8.08929,0.24677
-8.05378,0.952008,1.02091,1,1,0,8.08538,0.218801
-8.80129,0.806365,1.02091,1,3,0,9.54866,0.552072
-9.15868,0.880851,1.02091,1,1,0,9.52693,0.583248
-8.05031,1,1.02091,1,1,0,8.81765,0.462382
-8.58166,0.951043,1.02091,2,3,0,8.58175,0.16977
-7.63842,0.973987,1.02091,1,3,0,8.45835,0.330289
-7.97268,0.842724,1.02091,2,3,0,8.39224,0.449282
-9.54946,0.567967,1.02091,1,1,0,9.5715,0.612806
-11.354,0.557473,1.02091,1,1,0,11.787,0.713661
-8.20794,1,1.02091,2,3,0,10.2734,0.485658
-9.19793,0.700705,1.02091,1,1,0,9.30788,0.586406
-7.82024,1,1.02091,1,1,0,8.70716,0.418208
-9.71391,0.726369,1.02091,2,3,0,9.71393,0.624145
-9.71391,0.614934,1.02091,1,1,0,11.2531,0.624145
-7.96376,1,1.02091,1,1,0,9.10276,0.447686
-8.03343,0.975336,1.02091,1,1,0,8.13774,0.459644
-8.81225,0.906735,1.02091,2,3,0,8.81721,0.154537
-8.96361,0.972435,1.02091,1,1,0,9.19641,0.145755
-8.31402,0.934552,1.02091,2,3,0,10.0043,0.191322
-7.67969,0.95876,1.02091,1,3,0,8.35618,0.373253
-8.92022,0.707729,1.02091,1,3,0,8.93214,0.562977
-7.89265,1,1.02091,1,1,0,8.57287,0.434106
-8.13272,0.917615,1.02091,1,1,0,8.19485,0.475015
