# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:26:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\d_i5mbmc.json
# init = 2 (Default)
# random
#   seed = 153
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232659_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.770057
# Diagonal elements of inverse mass matrix:
# 0.482401
-7.67172,0.996083,0.770057,2,3,0,7.67855,0.298749
-8.1381,0.884168,0.770057,1,3,0,8.59607,0.475803
-9.49147,0.862712,0.770057,3,7,0,9.54945,0.608665
-8.47117,1,0.770057,2,3,0,9.29425,0.518176
-8.47117,0.725319,0.770057,1,3,0,10.7391,0.518176
-8.14931,1,0.770057,1,1,0,8.4437,0.477428
-7.75471,0.938232,0.770057,2,3,0,8.86025,0.270081
-7.63864,0.996364,0.770057,1,3,0,7.78504,0.329168
-7.66103,0.986089,0.770057,2,3,0,7.7494,0.362827
-7.69134,0.980335,0.770057,1,3,0,7.8075,0.290032
-7.8138,0.958286,0.770057,1,3,0,8.11585,0.416655
-8.39977,0.730479,0.770057,1,3,0,9.80734,0.183852
-7.64227,0.972179,0.770057,1,3,0,8.85029,0.345736
-7.79437,0.972144,0.770057,1,3,0,7.83194,0.411798
-9.92379,0.703017,0.770057,3,7,0,10.4345,0.104278
-9.85047,1,0.770057,1,1,0,10.1524,0.10681
-8.71284,0.907029,0.770057,3,7,0,11.5999,0.543559
-8.13049,1,0.770057,2,3,0,8.60063,0.474687
-7.7771,0.974934,0.770057,2,3,0,8.37678,0.407231
-7.65753,0.996855,0.770057,2,3,0,7.80677,0.360449
-7.73049,0.969985,0.770057,2,7,0,7.87752,0.276773
-7.63821,1,0.770057,2,3,0,7.71558,0.334569
-7.65572,0.996315,0.770057,1,3,0,7.66293,0.359138
-8.90709,0.683361,0.770057,1,3,0,10.1621,0.148936
-8.88038,0.982744,0.770057,3,7,0,9.0661,0.150479
-7.7053,0.913582,0.770057,1,3,0,10.1064,0.384304
-7.86235,0.980137,0.770057,2,7,0,7.88535,0.247114
-7.63827,0.973269,0.770057,2,3,0,8.14889,0.335212
-8.48752,0.896526,0.770057,2,3,0,8.49241,0.17679
-9.53837,0.906882,0.770057,2,3,0,10.0306,0.118583
-8.82835,1,0.770057,2,3,0,9.4735,0.153562
-8.63882,1,0.770057,1,1,0,8.88927,0.165754
-9.12678,0.946899,0.770057,1,1,0,9.14934,0.137153
-9.04079,1,0.770057,2,3,0,9.275,0.141583
-8.66846,0.99895,0.770057,2,7,0,8.99956,0.539146
-8.33461,1,0.770057,1,1,0,8.67022,0.502093
-7.63818,0.984434,0.770057,1,3,0,8.4937,0.334019
-8.03336,0.919809,0.770057,1,3,0,8.20293,0.459633
-7.64885,0.973301,0.770057,1,3,0,8.25213,0.313655
-7.70748,0.993673,0.770057,2,7,0,7.70864,0.38514
-7.68846,1,0.770057,1,1,0,7.70908,0.377337
-7.75198,0.987172,0.770057,1,1,0,7.7526,0.400063
-7.6472,0.987448,0.770057,1,3,0,7.8487,0.315222
-8.9979,0.872886,0.770057,2,3,0,9.06269,0.569798
-8.33158,1,0.770057,1,1,0,8.88593,0.501718
-9.61602,0.761254,0.770057,1,1,0,9.61645,0.617465
-8.30254,1,0.770057,2,3,0,9.33681,0.498086
-8.38926,0.981569,0.770057,1,1,0,8.50607,0.508709
-9.24791,0.833033,0.770057,1,1,0,9.26926,0.590361
-8.974,1,0.770057,1,1,0,9.4026,0.567724
-7.70146,0.91551,0.770057,1,3,0,9.83787,0.286206
-8.38179,0.72083,0.770057,2,3,0,10.853,0.507819
-9.35011,0.813964,0.770057,1,1,0,9.3636,0.598229
-8.35324,1,0.770057,1,1,0,9.14763,0.504377
-7.63881,0.985946,0.770057,1,3,0,8.48839,0.338202
-7.93149,0.941677,0.770057,1,3,0,8.04171,0.441723
-7.66098,0.861988,0.770057,2,3,0,9.14133,0.304716
