# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:27:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\mnma5azk.json
# init = 2 (Default)
# random
#   seed = 44217
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232738_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.903418
# Diagonal elements of inverse mass matrix:
# 0.438849
-7.64621,0.948507,0.903418,2,3,0,10.9483,0.350729
-7.70011,0.943363,0.903418,2,3,0,7.99192,0.286696
-7.69067,1,0.903418,1,1,0,7.70757,0.290298
-7.72314,0.98621,0.903418,2,3,0,7.82459,0.278988
-7.70964,0.95025,0.903418,2,3,0,8.15606,0.385958
-7.70964,0.740752,0.903418,1,3,0,8.83291,0.385958
-9.17252,0.78639,0.903418,2,3,0,9.17559,0.134883
-7.73206,0.906796,0.903418,2,7,0,10.081,0.393816
-7.77079,0.854518,0.903418,2,3,0,8.70448,0.266053
-7.75313,0.951096,0.903418,2,3,0,8.25572,0.400408
-8.80633,0.852501,0.903418,2,7,0,8.80635,0.154898
-9.33352,0.932987,0.903418,1,1,0,9.39781,0.127328
-7.69678,0.972346,0.903418,1,3,0,9.43824,0.28793
-7.67734,0.920612,0.903418,2,3,0,8.31928,0.372089
-8.07874,0.899763,0.903418,2,3,0,8.40696,0.466871
-7.82196,1,0.903418,1,1,0,8.0225,0.418618
-9.13166,0.669075,0.903418,2,3,0,10.3683,0.581046
-8.76212,1,0.903418,1,1,0,9.25658,0.548347
-8.76212,0.812316,0.903418,1,1,0,9.5042,0.548347
-8.76212,0.597675,0.903418,1,1,0,10.299,0.548347
-8.35465,1,0.903418,2,3,0,8.76739,0.504549
-8.23451,0.749517,0.903418,1,3,0,9.99407,0.198846
-8.19935,0.866155,0.903418,1,3,0,9.61382,0.48448
-7.8271,1,0.903418,1,1,0,8.10635,0.419832
-7.94146,0.970332,0.903418,1,1,0,7.96885,0.443598
-8.39789,0.733668,0.903418,2,7,0,9.63647,0.18401
-8.73512,0.949453,0.903418,1,1,0,8.79111,0.159358
-7.63838,1,0.903418,2,3,0,8.56111,0.330539
-7.89725,0.961908,0.903418,2,3,0,7.93359,0.2411
-7.65793,0.984416,0.903418,1,3,0,8.02902,0.360732
-8.22219,0.884636,0.903418,1,3,0,8.27314,0.487594
-7.63895,0.99441,0.903418,1,3,0,8.24014,0.327961
-7.65592,0.996445,0.903418,1,3,0,7.65788,0.308042
-8.7368,0.77318,0.903418,1,3,0,9.05899,0.15925
-8.77586,0.990646,0.903418,2,7,0,8.78319,0.549662
-9.09372,0.919423,0.903418,1,1,0,9.32918,0.577917
-8.05058,1,0.903418,2,7,0,8.87316,0.219199
-7.86282,1,0.903418,1,1,0,8.02542,0.24703
-11.0388,0.657576,0.903418,2,3,0,11.2401,0.0738015
-9.45557,1,0.903418,1,1,0,10.8805,0.12201
-8.06741,0.97085,0.903418,1,3,0,9.30289,0.217122
-8.08227,0.913705,0.903418,2,3,0,9.124,0.467418
-7.66783,1,0.903418,1,3,0,7.99888,0.366988
-7.70746,0.785971,0.903418,2,3,0,9.11431,0.284092
-8.30383,0.898183,0.903418,1,3,0,8.36423,0.192252
-7.97783,0.973162,0.903418,2,3,0,8.70743,0.228837
-7.97768,1,0.903418,2,3,0,8.04813,0.228857
-8.1445,0.969735,0.903418,1,1,0,8.17505,0.20821
-8.51792,0.979716,0.903418,2,3,0,8.53898,0.174465
-8.04156,1,0.903418,1,1,0,8.43878,0.220334
-8.38753,0.941031,0.903418,1,1,0,8.40125,0.184882
-8.14608,0.894974,0.903418,1,3,0,9.7826,0.476961
-7.69802,1,0.903418,2,3,0,8.05461,0.287469
-8.23837,0.906102,0.903418,1,3,0,8.2933,0.198466
-7.73091,0.992511,0.903418,1,3,0,8.16336,0.276649
-8.31073,0.907886,0.903418,1,3,0,8.35291,0.191622
-8.03685,0.881858,0.903418,2,7,0,9.45337,0.460203
-7.83463,1,0.903418,1,1,0,8.00215,0.421582
-7.63935,0.996729,0.903418,2,3,0,7.85746,0.339967
-7.68212,0.990699,0.903418,1,3,0,7.68746,0.374421
-7.73561,0.986517,0.903418,1,1,0,7.73851,0.394972
-7.66351,0.986687,0.903418,1,3,0,7.82573,0.3032
-7.8192,0.973132,0.903418,1,3,0,7.82615,0.255352
-8.14846,0.937754,0.903418,1,1,0,8.14847,0.207777
-7.82321,1,0.903418,1,1,0,8.08515,0.254543
-7.64221,0.999319,0.903418,2,3,0,7.82595,0.321183
-8.33215,0.843985,0.903418,1,3,0,8.54994,0.189692
-8.02372,1,0.903418,1,1,0,8.29337,0.222625
-8.54512,0.913045,0.903418,1,1,0,8.5462,0.172432
-8.32324,1,0.903418,1,1,0,8.57972,0.190489
-7.83052,0.93045,0.903418,1,3,0,9.0615,0.42063
-9.19814,0.80444,0.903418,2,7,0,9.20341,0.133636
-7.74003,1,0.903418,2,3,0,9.1302,0.274035
-7.6411,0.99906,0.903418,2,3,0,7.74625,0.32297
-11.3774,0.415818,0.903418,1,3,0,12.3599,0.714707
-9.11102,1,0.903418,2,7,0,11.1206,0.137948
-7.82548,0.992039,0.903418,2,7,0,8.81987,0.419451
-7.85615,0.99199,0.903418,1,1,0,7.89721,0.426413
-7.70444,1,0.903418,1,1,0,7.81787,0.383971
-8.70694,0.668453,0.903418,2,3,0,9.84046,0.161184
-8.43713,0.868727,0.903418,1,3,0,10.8612,0.514302
-7.64262,1,0.903418,2,3,0,8.42363,0.320584
-7.68908,0.464467,0.903418,2,3,0,13.3541,0.377611
-7.68908,0.541081,0.903418,1,3,0,10.0128,0.377611
