# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:26:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\d_i5mbmc.json
# init = 2 (Default)
# random
#   seed = 153
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232659_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.816292
# Diagonal elements of inverse mass matrix:
# 0.451341
-7.64125,1,0.816292,2,3,0,7.64438,0.344065
-7.66812,0.99582,0.816292,2,3,0,7.67859,0.367154
-7.71053,0.991082,0.816292,1,1,0,7.71086,0.386291
-7.65229,0.974155,0.816292,2,3,0,7.92686,0.310742
-7.65229,0.682518,0.816292,1,3,0,9.77635,0.310742
-7.84485,0.966941,0.816292,1,3,0,7.88246,0.250335
-7.70387,0.961024,0.816292,2,7,0,8.17474,0.383748
-8.63942,0.699458,0.816292,1,3,0,9.81304,0.165713
-8.26632,1,0.816292,1,1,0,8.60533,0.19576
-8.01836,0.874148,0.816292,1,3,0,9.7405,0.45715
-7.81001,1,0.816292,1,1,0,7.97728,0.415729
-8.47247,0.917451,0.816292,2,7,0,8.52103,0.177963
-8.32856,1,0.816292,1,1,0,8.5195,0.190012
-8.26697,1,0.816292,1,1,0,8.40191,0.195698
-7.64166,0.977606,0.816292,2,3,0,8.57848,0.344769
-7.65745,0.927652,0.816292,2,3,0,8.20445,0.360393
-7.75204,0.965695,0.816292,1,3,0,7.90583,0.270778
-7.73887,1,0.816292,2,3,0,7.76463,0.274359
-8.8394,0.834902,0.816292,1,3,0,9.12414,0.152898
-7.76614,0.902812,0.816292,1,3,0,10.1449,0.404187
-8.14816,0.953521,0.816292,2,7,0,8.18257,0.20781
-8.11094,0.8693,0.816292,2,7,0,9.69258,0.471785
-8.12525,1,0.816292,2,7,0,8.13258,0.21035
-7.86283,0.910534,0.816292,1,3,0,9.09722,0.427865
-7.74042,1,0.816292,1,1,0,7.83896,0.396509
-9.73447,0.729674,0.816292,2,7,0,10.0083,0.625523
-7.67819,0.98969,0.816292,2,7,0,9.70896,0.372514
-7.64354,0.998974,0.816292,2,3,0,7.68751,0.347529
-7.74905,0.968141,0.816292,1,3,0,7.84909,0.27157
-8.70208,0.864019,0.816292,1,3,0,8.90616,0.161503
-7.66549,0.971214,0.816292,1,3,0,8.9124,0.302065
-7.70856,0.991938,0.816292,1,1,0,7.70856,0.283715
-8.90444,0.904153,0.816292,2,3,0,8.91916,0.561563
-7.6385,0.979184,0.816292,1,3,0,9.13946,0.329823
-7.67601,0.974573,0.816292,2,3,0,7.82297,0.296652
-7.65427,1,0.816292,1,1,0,7.67193,0.309227
-7.67634,0.998597,0.816292,2,3,0,7.6764,0.296498
-7.73015,0.990061,0.816292,1,1,0,7.73021,0.276873
-7.84496,0.979915,0.816292,1,1,0,7.84524,0.250314
-7.77512,0.989555,0.816292,2,3,0,7.99664,0.265015
-7.95778,0.969305,0.816292,1,1,0,7.95782,0.231709
-7.97401,0.999136,0.816292,2,3,0,8.0246,0.229376
-7.66412,1,0.816292,2,3,0,7.97289,0.302844
-7.7093,0.940384,0.816292,2,3,0,8.1396,0.283461
-7.81178,0.896432,0.816292,2,3,0,8.59278,0.256877
-9.05683,0.838467,0.816292,1,3,0,9.32199,0.14074
-8.47053,1,0.816292,1,1,0,8.99204,0.178116
-9.02544,0.977883,0.816292,2,3,0,9.03561,0.142398
-8.37911,1,0.816292,1,1,0,8.94462,0.185597
-8.79155,0.94807,0.816292,1,1,0,8.81147,0.155806
-8.61335,1,0.816292,2,7,0,8.78251,0.533519
-8.62976,0.996323,0.816292,1,1,0,8.84222,0.535212
-8.88618,0.944292,0.816292,1,1,0,9.04504,0.559915
-7.6941,0.926748,0.816292,1,3,0,9.56639,0.288953
-7.65331,0.992077,0.816292,1,3,0,7.77457,0.357278
-8.27787,0.920429,0.816292,2,3,0,8.2781,0.194665
-7.63852,0.982989,0.816292,2,3,0,8.4936,0.329764
-7.81508,0.920999,0.816292,2,3,0,8.21279,0.256194
-7.76132,1,0.816292,2,3,0,7.81532,0.26839
-7.65398,0.985755,0.816292,1,3,0,7.88624,0.357811
-7.66057,0.839584,0.816292,2,3,0,8.95646,0.362526
-7.65777,0.788633,0.816292,3,7,0,9.10605,0.360615
-7.66321,0.989208,0.816292,2,7,0,7.73276,0.303373
-7.75941,0.92124,0.816292,2,3,0,8.28383,0.268874
-7.81998,0.989462,0.816292,1,1,0,7.82819,0.255193
-7.75232,0.959361,0.816292,1,3,0,8.24747,0.400165
-7.7364,0.954319,0.816292,2,7,0,8.08693,0.275059
-7.71451,0.971459,0.816292,1,3,0,7.99967,0.387756
-7.82075,0.932195,0.816292,1,3,0,8.1941,0.255038
-8.52536,0.809172,0.816292,1,3,0,9.65509,0.524175
-8.00905,1,0.816292,1,1,0,8.41724,0.455588
-8.22509,0.952626,0.816292,1,1,0,8.26201,0.487985
-7.73854,0.920138,0.816292,1,3,0,8.85054,0.274452
-7.73854,0.457547,0.816292,1,3,0,12.7478,0.274452
-8.75007,0.924837,0.816292,2,3,0,8.75174,0.547188
-7.76135,1,0.816292,2,3,0,8.55972,0.268383
-8.51008,0.928947,0.816292,2,7,0,8.51166,0.522504
-8.71984,0.953989,0.816292,1,1,0,8.86278,0.544247
-7.95802,1,0.816292,2,7,0,8.63173,0.231674
-7.82732,1,0.816292,1,1,0,7.94291,0.253722
-8.01838,0.968846,0.816292,1,1,0,8.01998,0.223324
-7.83047,1,0.816292,1,1,0,7.98925,0.2531
-7.73457,1,0.816292,1,1,0,7.81495,0.275583
-7.87389,0.975581,0.816292,2,3,0,8.00193,0.245069
-8.08822,0.988664,0.816292,2,3,0,8.09116,0.214623
-7.85063,1,0.816292,2,3,0,8.05013,0.249254
-7.85063,0.596395,0.816292,1,3,0,11.9004,0.249254
-7.81326,1,0.816292,1,1,0,7.86548,0.25657
-7.79919,1,0.816292,1,1,0,7.83596,0.259551
-7.84945,0.991423,0.816292,1,1,0,7.86548,0.249474
-7.93356,0.976088,0.816292,2,3,0,8.16932,0.235329
-8.57529,0.924053,0.816292,2,3,0,8.86236,0.170228
-8.82134,0.970184,0.816292,1,1,0,8.8905,0.153985
-8.71225,0.936002,0.816292,3,7,0,9.85407,0.160837
-8.88855,0.992341,0.816292,2,7,0,8.89082,0.56013
