# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:22:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\yu76opjf.json
# init = 2 (Default)
# random
#   seed = 23920
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232202_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.05919
# Diagonal elements of inverse mass matrix:
# 0.461227
-7.64444,0.993995,1.05919,2,3,0,7.66415,0.348687
-9.025,0.668182,1.05919,1,3,0,9.05425,0.572126
-8.25451,1,1.05919,2,3,0,8.87951,0.196894
-7.84716,1,1.05919,1,1,0,8.1564,0.249901
-7.65439,0.999721,1.05919,2,3,0,7.84278,0.358131
-7.64264,1,1.05919,1,1,0,7.65084,0.346277
-7.68383,0.98754,1.05919,1,3,0,7.69774,0.293126
-7.64738,0.98262,1.05919,2,3,0,7.76649,0.315044
-7.79258,0.940353,1.05919,2,3,0,7.93201,0.411335
-8.59481,0.751252,1.05919,2,3,0,9.10239,0.168831
-7.6436,0.977365,1.05919,1,3,0,8.39267,0.31926
-7.64084,1,1.05919,2,3,0,7.64275,0.343321
-10.406,0.572903,1.05919,2,3,0,10.8144,0.0894493
-9.66277,1,1.05919,2,3,0,10.5324,0.113684
-9.27974,1,1.05919,1,1,0,9.87171,0.12978
-9.43519,0.973708,1.05919,1,1,0,9.7725,0.122875
-8.45579,1,1.05919,1,1,0,9.27818,0.179282
-10.8176,0.762452,1.05919,1,3,0,10.8384,0.0788576
-9.47235,1,1.05919,1,1,0,10.7196,0.121304
-8.48091,1,1.05919,1,1,0,9.31636,0.177304
-10.945,0.754183,1.05919,1,3,0,10.9715,0.0758958
-7.78439,0.902572,1.05919,1,3,0,10.5347,0.262852
-7.78439,0.776681,1.05919,1,3,0,8.72075,0.262852
-7.98735,0.978753,1.05919,2,3,0,8.01109,0.451864
-7.64241,1,1.05919,1,3,0,7.90161,0.320885
-7.85081,0.883908,1.05919,2,3,0,8.14376,0.425236
-7.77639,1,1.05919,1,1,0,7.86553,0.407036
-7.64333,0.976247,1.05919,2,3,0,7.88422,0.319612
-7.64333,0.961821,1.05919,1,3,0,7.75689,0.319612
-8.0352,0.763502,1.05919,2,3,0,8.67514,0.459934
-7.64147,0.845719,1.05919,2,3,0,8.59866,0.322334
-7.64147,0.404592,1.05919,1,3,0,9.80129,0.322334
-7.77425,0.870258,1.05919,2,3,0,8.23883,0.40645
-8.16172,0.86271,1.05919,1,1,0,8.18568,0.479209
-7.84884,0.866733,1.05919,2,3,0,8.84559,0.249587
-8.47346,0.845903,1.05919,1,1,0,8.47615,0.177886
-7.71784,1,1.05919,1,3,0,8.26583,0.280651
-9.85063,0.578361,1.05919,1,3,0,10.0726,0.106804
-8.65965,1,1.05919,1,1,0,9.66924,0.164332
-8.06287,1,1.05919,2,3,0,8.4738,0.464384
-8.3084,0.909278,1.05919,1,1,0,8.44486,0.498826
-7.68181,1,1.05919,1,1,0,8.07308,0.374272
-7.72063,0.995653,1.05919,2,3,0,7.72134,0.279769
-11.8364,0.502373,1.05919,2,3,0,12.4192,0.0585123
-9.60164,1,1.05919,1,1,0,11.5569,0.116055
-10.1027,0.927999,1.05919,1,1,0,10.3895,0.098425
-8.81894,1,1.05919,1,1,0,9.92245,0.154131
-7.63919,0.951632,1.05919,1,3,0,8.64042,0.339513
-7.69356,0.981606,1.05919,2,3,0,7.72907,0.289161
-8.60734,0.774272,1.05919,1,3,0,8.7711,0.532896
-8.60734,0.425326,1.05919,1,1,0,10.2518,0.532896
-7.67593,0.789427,1.05919,2,3,0,9.47119,0.296691
-7.70014,0.992259,1.05919,1,1,0,7.70912,0.286686
-7.68284,1,1.05919,2,3,0,7.70661,0.293556
-8.00363,0.914787,1.05919,1,3,0,8.10236,0.454668
-7.67659,0.967706,1.05919,2,3,0,8.18318,0.296376
-7.67659,0.447015,1.05919,1,3,0,10.1234,0.296376
-7.82613,0.954252,1.05919,1,1,0,7.82721,0.253958
-7.73081,1,1.05919,1,1,0,7.81349,0.276678
-7.97841,0.929133,1.05919,1,1,0,7.98319,0.228755
-7.97841,0.526294,1.05919,1,3,0,10.389,0.228755
-8.13648,0.803833,1.05919,2,3,0,9.36707,0.475565
-8.13648,0.44951,1.05919,1,1,0,9.5011,0.475565
-8.69367,0.805812,1.05919,1,1,0,8.83462,0.541665
-8.24832,1,1.05919,1,1,0,8.71168,0.491081
-10.7447,0.651796,1.05919,2,3,0,10.8205,0.684484
-8.32753,1,1.05919,1,1,0,9.93755,0.501216
-7.96675,1,1.05919,1,1,0,8.28005,0.448223
-7.64613,0.999382,1.05919,1,3,0,7.89753,0.316315
-7.76219,0.933147,1.05919,2,3,0,7.95758,0.26817
-7.85337,0.752173,1.05919,2,3,0,9.21144,0.425801
-7.665,0.864081,1.05919,2,3,0,8.42249,0.302338
-7.69079,0.959941,1.05919,2,3,0,7.84345,0.290252
-8.55873,0.814769,1.05919,1,3,0,8.58959,0.171432
-8.48813,1,1.05919,2,3,0,8.75254,0.176743
-8.78175,0.93853,1.05919,1,1,0,8.93844,0.156414
-7.79275,0.921225,1.05919,2,3,0,8.92943,0.411381
-7.79275,0.733125,1.05919,1,1,0,8.30775,0.411381
-8.32114,0.90891,1.05919,2,3,0,8.37557,0.190678
-8.11716,1,1.05919,1,1,0,8.36581,0.211266
-8.08079,1,1.05919,2,3,0,8.22857,0.215507
-7.71822,1,1.05919,1,1,0,7.97366,0.280529
-7.64089,1,1.05919,1,3,0,7.69399,0.323352
-7.63893,0.998335,1.05919,2,3,0,7.64876,0.328041
-8.08638,0.881012,1.05919,1,3,0,8.11458,0.468051
-8.29461,0.922486,1.05919,1,1,0,8.44316,0.49708
-8.07187,1,1.05919,1,1,0,8.3501,0.465799
-10.8148,0.353904,1.05919,1,1,0,10.8438,0.688047
-9.12676,1,1.05919,2,3,0,10.5193,0.137154
-7.88611,1,1.05919,1,3,0,8.82022,0.242967
-7.83979,0.917784,1.05919,2,3,0,8.47519,0.251296
-8.93957,0.806019,1.05919,1,3,0,8.947,0.147094
-10.9176,0.72564,1.05919,1,1,0,10.9216,0.0765218
-8.16179,1,1.05919,1,3,0,10.4466,0.206333
-7.64754,0.993341,1.05919,2,3,0,8.16291,0.352129
-7.64399,1,1.05919,1,1,0,7.64789,0.348123
-7.63824,0.999923,1.05919,1,3,0,7.64272,0.331727
-9.33415,0.617306,1.05919,1,3,0,9.66484,0.1273
-9.8384,0.92188,1.05919,1,1,0,10.0875,0.107234
-7.64007,0.905843,1.05919,1,3,0,9.57277,0.324974
-7.75598,0.968027,1.05919,1,3,0,7.76987,0.401252
-7.69495,1,1.05919,1,1,0,7.74787,0.380136
-7.65496,0.913746,1.05919,2,3,0,7.98044,0.358566
-7.73686,0.853104,1.05919,2,3,0,8.18502,0.395376
-7.72564,0.616436,1.05919,2,3,0,9.54687,0.278223
-7.74016,0.998501,1.05919,2,3,0,7.76586,0.273996
-7.66058,1,1.05919,1,1,0,7.71566,0.304962
-7.82988,0.832097,1.05919,2,3,0,8.52214,0.420482
-7.82988,0.498017,1.05919,1,1,0,8.95414,0.420482
-7.71263,1,1.05919,2,3,0,7.80766,0.282346
-7.67504,1,1.05919,2,3,0,7.70784,0.297114
-7.67504,0.465745,1.05919,2,3,0,10.0214,0.297114
-7.76978,0.985468,1.05919,2,3,0,7.79537,0.405212
-7.65897,1,1.05919,1,1,0,7.73076,0.361449
-8.66589,0.364703,1.05919,2,3,0,10.996,0.538887
-8.63175,1,1.05919,1,1,0,9.02923,0.535417
-8.04829,1,1.05919,2,3,0,8.53867,0.219486
-7.64567,0.961718,1.05919,2,3,0,8.14669,0.350136
-7.65698,0.998697,1.05919,2,3,0,7.65796,0.307304
-7.74906,0.985638,1.05919,2,3,0,7.74937,0.271567
-7.89459,0.896293,1.05919,2,3,0,8.3721,0.241541
-7.6869,1,1.05919,1,1,0,7.83131,0.291833
-8.19551,0.868188,1.05919,1,3,0,8.31706,0.48395
-8.19551,0.983012,1.05919,1,1,0,8.42902,0.48395
-7.67839,1,1.05919,2,3,0,8.00206,0.372612
-7.71603,0.986335,1.05919,1,1,0,7.7265,0.388305
-7.71603,0.725432,1.05919,1,1,0,8.24117,0.388305
-8.58863,0.748475,1.05919,2,3,0,9.02162,0.169271
-8.50964,1,1.05919,1,1,0,8.78325,0.175092
-8.05633,1,1.05919,1,1,0,8.44229,0.218484
-7.90708,1,1.05919,1,1,0,8.06983,0.239494
-7.78464,0.968032,1.05919,2,3,0,8.07982,0.409256
-7.78464,0.490481,1.05919,1,1,0,8.93114,0.409256
-9.18419,0.770088,1.05919,2,3,0,9.18902,0.585306
-9.18419,0.364408,1.05919,1,1,0,11.376,0.585306
-7.65985,1,1.05919,1,3,0,8.62659,0.362046
-7.65985,0.858813,1.05919,1,3,0,7.99493,0.362046
-7.66547,0.997984,1.05919,1,1,0,7.67242,0.3656
-7.91287,0.953791,1.05919,2,3,0,7.91338,0.438136
-7.69102,0.863979,1.05919,2,3,0,8.50067,0.290159
-7.64416,1,1.05919,1,3,0,7.67549,0.318552
-7.64316,1,1.05919,1,1,0,7.64537,0.319839
-7.73798,0.952306,1.05919,2,3,0,7.8658,0.274609
-7.63977,0.994759,1.05919,2,3,0,7.76165,0.341052
-7.75582,0.968424,1.05919,1,3,0,7.758,0.401206
-7.64203,0.979371,1.05919,2,3,0,7.84902,0.321442
-7.71555,0.969987,1.05919,2,3,0,7.78323,0.388131
-7.67434,1,1.05919,1,1,0,7.7093,0.370549
-7.71585,0.984957,1.05919,1,1,0,7.72463,0.388242
-9.04787,0.659967,1.05919,1,3,0,9.59736,0.14121
-7.6481,0.898689,1.05919,2,3,0,9.59844,0.352687
-8.56595,0.76619,1.05919,1,3,0,8.57883,0.528543
-7.81957,1,1.05919,1,1,0,8.30407,0.418046
-8.00665,0.931152,1.05919,1,1,0,8.05655,0.45518
-8.48884,0.829704,1.05919,1,1,0,8.58754,0.520154
-7.96458,1,1.05919,2,3,0,8.42426,0.230724
-7.77319,1,1.05919,2,3,0,7.90781,0.406158
-7.77319,0.542595,1.05919,1,1,0,8.75805,0.406158
-7.65798,0.757343,1.05919,2,3,0,8.81736,0.306633
-9.14134,0.385409,1.05919,2,3,0,11.4464,0.136424
-11.1879,0.911223,1.05919,2,3,0,11.1946,0.0706161
-10.4894,1,1.05919,1,1,0,11.4418,0.087164
-12.2223,0.835894,1.05919,1,1,0,12.3255,0.052454
-8.47323,0.999776,1.05919,1,3,0,11.7656,0.177904
-7.71052,1,1.05919,2,3,0,8.33955,0.386286
-7.77814,0.975211,1.05919,1,1,0,7.79752,0.407513
-7.64463,0.945441,1.05919,2,3,0,8.00021,0.317992
-7.72514,0.977433,1.05919,1,3,0,7.74447,0.391498
-8.52293,0.858916,1.05919,2,3,0,8.52584,0.52391
-8.52293,0.525134,1.05919,1,1,0,9.7905,0.52391
-7.6996,1,1.05919,1,1,0,8.21146,0.382053
-8.77424,0.715615,1.05919,1,3,0,9.18621,0.156882
-7.89704,1,1.05919,1,1,0,8.54899,0.241135
-8.51146,0.851464,1.05919,1,1,0,8.51882,0.174954
-7.95416,1,1.05919,1,1,0,8.38673,0.23224
-7.67868,0.977475,1.05919,2,3,0,7.97407,0.372753
-7.77199,0.96625,1.05919,1,1,0,7.77912,0.405827
-7.68299,0.782661,1.05919,2,3,0,8.55392,0.374835
-7.68299,0.474472,1.05919,2,3,0,10.197,0.374835
-8.5426,0.73468,1.05919,2,3,0,9.03887,0.172619
-8.3705,1,1.05919,1,1,0,8.66233,0.186334
-8.15387,1,1.05919,1,1,0,8.41887,0.207187
-9.69362,0.805741,1.05919,1,3,0,9.695,0.112513
-8.443,1,1.05919,1,1,0,9.46047,0.180306
-7.7214,1,1.05919,1,3,0,8.24273,0.279529
-8.32203,0.877546,1.05919,1,3,0,8.32508,0.190598
-8.87277,0.961652,1.05919,2,3,0,8.9513,0.150924
-7.73793,1,1.05919,1,3,0,8.58877,0.274625
-7.73793,0.132245,1.05919,2,3,0,12.9118,0.274625
-7.99985,0.851194,1.05919,2,3,0,8.62885,0.454022
-8.13579,0.948875,1.05919,1,1,0,8.25761,0.475465
-7.79727,1,1.05919,2,3,0,8.03997,0.412542
-7.66049,0.782196,1.05919,2,3,0,8.72505,0.305022
-8.75279,0.757256,1.05919,1,3,0,8.84228,0.158231
-10.1391,0.926933,1.05919,2,3,0,10.1693,0.097288
-8.53268,1,1.05919,1,1,0,9.83825,0.173356
-7.6616,0.910216,1.05919,2,3,0,9.27329,0.304335
-7.68735,0.997063,1.05919,2,3,0,7.68885,0.376839
-8.03662,0.437937,1.05919,2,3,0,10.8108,0.220962
-8.94154,0.934848,1.05919,2,3,0,8.94775,0.146984
-8.04051,1,1.05919,1,1,0,8.73197,0.220467
-7.64369,0.983877,1.05919,1,3,0,7.97918,0.347735
-7.64369,0.398434,1.05919,2,3,0,10.2866,0.347735
-7.81818,0.810063,1.05919,2,3,0,8.37271,0.417715
-9.07012,0.775587,1.05919,2,3,0,9.19667,0.140048
-8.30075,1,1.05919,1,1,0,8.94796,0.192536
-7.9112,1,1.05919,1,1,0,8.22285,0.23883
-7.80245,1,1.05919,1,1,0,7.9131,0.258848
-9.06491,0.766559,1.05919,1,3,0,9.0901,0.140318
-8.44384,1,1.05919,1,1,0,9.02156,0.180238
-8.44384,0.777273,1.05919,1,3,0,10.2744,0.180238
-7.70035,0.948379,1.05919,1,3,0,8.45371,0.382352
-7.70035,0.333199,1.05919,1,3,0,10.0369,0.382352
-10.1298,0.484469,1.05919,1,3,0,10.1428,0.650482
-8.98337,1,1.05919,2,3,0,9.81258,0.144668
-7.66752,0.927654,1.05919,1,3,0,8.89524,0.366809
-9.91497,0.514117,1.05919,1,3,0,9.94155,0.637267
-8.18261,1,1.05919,1,1,0,9.34539,0.482157
-10.2269,0.641621,1.05919,2,3,0,10.2722,0.0946147
-9.37926,1,1.05919,1,1,0,10.2721,0.125296
-8.35283,1,1.05919,1,1,0,9.19018,0.187866
-8.7703,0.911167,1.05919,1,1,0,8.87632,0.157128
-8.82181,0.996517,1.05919,2,3,0,9.09607,0.153957
-8.04928,1,1.05919,1,1,0,8.64982,0.219362
-8.8254,0.816473,1.05919,1,3,0,9.44608,0.554331
-7.6714,1,1.05919,1,3,0,8.56901,0.298911
-8.0183,0.907849,1.05919,1,3,0,8.10311,0.457142
-7.78861,1,1.05919,1,1,0,7.96713,0.410304
-9.08266,0.60846,1.05919,1,1,0,9.08936,0.576995
-7.84863,1,1.05919,1,1,0,8.6271,0.424752
-7.87258,0.946487,1.05919,2,3,0,8.16195,0.245299
-7.63822,0.996436,1.05919,1,3,0,7.81589,0.331978
-7.63822,0.618223,1.05919,2,3,0,9.77053,0.331978
-7.87865,0.934721,1.05919,1,3,0,7.89221,0.431221
-8.91792,0.669762,1.05919,1,1,0,8.9503,0.562772
-7.92285,0.960728,1.05919,1,3,0,9.14053,0.236986
-7.92285,0.768189,1.05919,1,3,0,9.00337,0.236986
-7.6454,0.97337,1.05919,2,3,0,7.98425,0.349824
-8.39676,0.805148,1.05919,1,3,0,8.40866,0.509597
-7.75019,1,1.05919,2,3,0,8.16013,0.399525
-8.64226,0.832724,1.05919,2,3,0,8.77293,0.165518
-9.28027,0.881824,1.05919,1,1,0,9.39638,0.129755
-7.73844,0.902491,1.05919,1,3,0,9.33718,0.395881
-7.76535,0.990028,1.05919,1,1,0,7.79863,0.403963
